generation,status,fitness,games,wins,draws,port_wins,port_losses,dominance_cap_penalty,matchup_floor_penalty,matchup_recovery_bonus,port_loss_pressure_penalty,survival_infra_bonus,min_matchup_win_rate,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,dry_dock_started_rate,dry_dock_completed_rate,avg_damaged_ships,avg_raid_actions,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,dry_dock_bias,repair_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
1418,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1419,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1420,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1421,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1422,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1423,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1424,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1425,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1426,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1427,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1428,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1429,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1430,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1431,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1432,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1433,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1434,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1435,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1436,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1437,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1438,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1439,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1440,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1441,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1442,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1443,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1444,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1445,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1446,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1447,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1448,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1449,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1450,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1451,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1452,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1453,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1454,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1455,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1456,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1457,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1458,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1459,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1460,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1461,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1462,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1463,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1464,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1465,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
1466,kept,76730,360,290,2,161,13,23728,0,27000,1040,6480,0.450000,0.805556,10.305556,43.166667,9.925000,0.213889,0.197222,0.027778,0.025000,0.016667,0.016667,0.250000,0.250000,5.561111,0.152778,0.136111,0.538889,26.300000,0.813889,1.694444,0.062088,1.868107,0.001847,3.501554,0.002110,0.884512,0.139268,0.023628,0.009742,0.102912,0.760323,0.963373,0.762972,0.362948,0.092740,0.829157,fishing_boat|fire_plans|guard_captain
