generation,status,fitness,games,wins,draws,port_wins,port_losses,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
521,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
522,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
523,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
524,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
525,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
526,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
527,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
528,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
529,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
530,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
531,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
532,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
533,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
534,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
535,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
536,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
537,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
538,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
539,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
540,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
541,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
542,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
543,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
544,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
545,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
546,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
547,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
548,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
549,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
550,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
551,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
552,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
553,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
554,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
555,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
556,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
557,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
558,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
559,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
560,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
561,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
562,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
563,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
564,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
565,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
566,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
567,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
568,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
569,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
570,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
571,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
572,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
573,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
574,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
575,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
576,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
577,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
578,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
579,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
580,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
581,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
582,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
583,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
584,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
585,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
586,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
587,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
588,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
589,kept,69480,1500,891,11,675,343,0.594000,10.052667,25.637333,22.196000,0.018667,0.017333,0.076667,0.054000,0.035333,0.026667,0.001333,0.001333,0.002000,0.044667,0.045333,0.244265,3.512727,3.310746,2.584832,0.190908,0.749713,0.014580,0.079912,0.021687,0.000372,0.433296,0.011750,0.091786,0.220095,fishing_dock|guard_captain|fort|shipyard|fishing_boat|trade_guild
