generation,status,fitness,games,wins,draws,port_wins,port_losses,dominance_cap_penalty,matchup_floor_penalty,min_matchup_win_rate,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
431,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
432,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
433,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
434,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
435,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
436,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
437,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
438,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
439,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
440,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
441,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
442,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
443,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
444,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
445,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
446,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
447,fragile,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
448,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
449,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
450,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
451,fragile,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
452,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
453,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
454,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
455,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
456,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
457,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
458,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
459,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
460,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
461,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
462,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
463,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
464,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
465,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
466,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
467,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
468,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
469,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
470,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
471,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
472,fragile,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
473,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
474,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
475,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
476,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
477,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
478,fragile,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
479,fragile,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
480,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
481,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
482,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
483,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
484,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
485,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
486,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
487,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
488,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
489,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
490,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
491,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
492,fragile,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
493,kept,-150822,1700,782,1,174,617,4631,46546,0.050000,0.460000,10.765294,206.667059,57.790000,0.087059,0.079412,0.014706,0.012941,0.084706,0.082353,0.960000,0.928235,84.055882,0.240000,0.266471,2.270046,3.396026,2.657565,1.158577,0.145641,0.445704,0.099242,0.019146,0.149227,0.857009,0.953454,0.171836,0.246592,0.761891,fishing_boat|fort|fire_plans|shipyard|guard_captain|fishing_dock|trade_guild
