generation,status,fitness,games,wins,draws,port_wins,port_losses,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
549,kept,62292,1600,934,5,250,312,0.583750,11.399375,187.780000,35.630625,0.029375,0.019375,0.027500,0.015000,0.020625,0.018125,0.989375,0.966875,75.472500,0.058125,0.058750,1.026398,4.176484,1.832658,1.782080,0.003480,0.370300,0.013453,0.110440,0.041097,0.957029,0.901163,0.050608,0.047087,0.452569,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
550,kept,62292,1600,934,5,250,312,0.583750,11.399375,187.780000,35.630625,0.029375,0.019375,0.027500,0.015000,0.020625,0.018125,0.989375,0.966875,75.472500,0.058125,0.058750,1.026398,4.176484,1.832658,1.782080,0.003480,0.370300,0.013453,0.110440,0.041097,0.957029,0.901163,0.050608,0.047087,0.452569,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
551,kept,62292,1600,934,5,250,312,0.583750,11.399375,187.780000,35.630625,0.029375,0.019375,0.027500,0.015000,0.020625,0.018125,0.989375,0.966875,75.472500,0.058125,0.058750,1.026398,4.176484,1.832658,1.782080,0.003480,0.370300,0.013453,0.110440,0.041097,0.957029,0.901163,0.050608,0.047087,0.452569,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
552,kept,62292,1600,934,5,250,312,0.583750,11.399375,187.780000,35.630625,0.029375,0.019375,0.027500,0.015000,0.020625,0.018125,0.989375,0.966875,75.472500,0.058125,0.058750,1.026398,4.176484,1.832658,1.782080,0.003480,0.370300,0.013453,0.110440,0.041097,0.957029,0.901163,0.050608,0.047087,0.452569,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
553,kept,62292,1600,934,5,250,312,0.583750,11.399375,187.780000,35.630625,0.029375,0.019375,0.027500,0.015000,0.020625,0.018125,0.989375,0.966875,75.472500,0.058125,0.058750,1.026398,4.176484,1.832658,1.782080,0.003480,0.370300,0.013453,0.110440,0.041097,0.957029,0.901163,0.050608,0.047087,0.452569,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
554,kept,62292,1600,934,5,250,312,0.583750,11.399375,187.780000,35.630625,0.029375,0.019375,0.027500,0.015000,0.020625,0.018125,0.989375,0.966875,75.472500,0.058125,0.058750,1.026398,4.176484,1.832658,1.782080,0.003480,0.370300,0.013453,0.110440,0.041097,0.957029,0.901163,0.050608,0.047087,0.452569,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
555,kept,62292,1600,934,5,250,312,0.583750,11.399375,187.780000,35.630625,0.029375,0.019375,0.027500,0.015000,0.020625,0.018125,0.989375,0.966875,75.472500,0.058125,0.058750,1.026398,4.176484,1.832658,1.782080,0.003480,0.370300,0.013453,0.110440,0.041097,0.957029,0.901163,0.050608,0.047087,0.452569,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
556,kept,62292,1600,934,5,250,312,0.583750,11.399375,187.780000,35.630625,0.029375,0.019375,0.027500,0.015000,0.020625,0.018125,0.989375,0.966875,75.472500,0.058125,0.058750,1.026398,4.176484,1.832658,1.782080,0.003480,0.370300,0.013453,0.110440,0.041097,0.957029,0.901163,0.050608,0.047087,0.452569,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
557,kept,62292,1600,934,5,250,312,0.583750,11.399375,187.780000,35.630625,0.029375,0.019375,0.027500,0.015000,0.020625,0.018125,0.989375,0.966875,75.472500,0.058125,0.058750,1.026398,4.176484,1.832658,1.782080,0.003480,0.370300,0.013453,0.110440,0.041097,0.957029,0.901163,0.050608,0.047087,0.452569,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
558,kept,62292,1600,934,5,250,312,0.583750,11.399375,187.780000,35.630625,0.029375,0.019375,0.027500,0.015000,0.020625,0.018125,0.989375,0.966875,75.472500,0.058125,0.058750,1.026398,4.176484,1.832658,1.782080,0.003480,0.370300,0.013453,0.110440,0.041097,0.957029,0.901163,0.050608,0.047087,0.452569,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
559,kept,62292,1600,934,5,250,312,0.583750,11.399375,187.780000,35.630625,0.029375,0.019375,0.027500,0.015000,0.020625,0.018125,0.989375,0.966875,75.472500,0.058125,0.058750,1.026398,4.176484,1.832658,1.782080,0.003480,0.370300,0.013453,0.110440,0.041097,0.957029,0.901163,0.050608,0.047087,0.452569,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
560,kept,62292,1600,934,5,250,312,0.583750,11.399375,187.780000,35.630625,0.029375,0.019375,0.027500,0.015000,0.020625,0.018125,0.989375,0.966875,75.472500,0.058125,0.058750,1.026398,4.176484,1.832658,1.782080,0.003480,0.370300,0.013453,0.110440,0.041097,0.957029,0.901163,0.050608,0.047087,0.452569,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
561,kept,62292,1600,934,5,250,312,0.583750,11.399375,187.780000,35.630625,0.029375,0.019375,0.027500,0.015000,0.020625,0.018125,0.989375,0.966875,75.472500,0.058125,0.058750,1.026398,4.176484,1.832658,1.782080,0.003480,0.370300,0.013453,0.110440,0.041097,0.957029,0.901163,0.050608,0.047087,0.452569,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
562,kept,62292,1600,934,5,250,312,0.583750,11.399375,187.780000,35.630625,0.029375,0.019375,0.027500,0.015000,0.020625,0.018125,0.989375,0.966875,75.472500,0.058125,0.058750,1.026398,4.176484,1.832658,1.782080,0.003480,0.370300,0.013453,0.110440,0.041097,0.957029,0.901163,0.050608,0.047087,0.452569,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
563,kept,62292,1600,934,5,250,312,0.583750,11.399375,187.780000,35.630625,0.029375,0.019375,0.027500,0.015000,0.020625,0.018125,0.989375,0.966875,75.472500,0.058125,0.058750,1.026398,4.176484,1.832658,1.782080,0.003480,0.370300,0.013453,0.110440,0.041097,0.957029,0.901163,0.050608,0.047087,0.452569,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
564,kept,62292,1600,934,5,250,312,0.583750,11.399375,187.780000,35.630625,0.029375,0.019375,0.027500,0.015000,0.020625,0.018125,0.989375,0.966875,75.472500,0.058125,0.058750,1.026398,4.176484,1.832658,1.782080,0.003480,0.370300,0.013453,0.110440,0.041097,0.957029,0.901163,0.050608,0.047087,0.452569,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
565,kept,62292,1600,934,5,250,312,0.583750,11.399375,187.780000,35.630625,0.029375,0.019375,0.027500,0.015000,0.020625,0.018125,0.989375,0.966875,75.472500,0.058125,0.058750,1.026398,4.176484,1.832658,1.782080,0.003480,0.370300,0.013453,0.110440,0.041097,0.957029,0.901163,0.050608,0.047087,0.452569,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
566,kept,62292,1600,934,5,250,312,0.583750,11.399375,187.780000,35.630625,0.029375,0.019375,0.027500,0.015000,0.020625,0.018125,0.989375,0.966875,75.472500,0.058125,0.058750,1.026398,4.176484,1.832658,1.782080,0.003480,0.370300,0.013453,0.110440,0.041097,0.957029,0.901163,0.050608,0.047087,0.452569,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
567,kept,62292,1600,934,5,250,312,0.583750,11.399375,187.780000,35.630625,0.029375,0.019375,0.027500,0.015000,0.020625,0.018125,0.989375,0.966875,75.472500,0.058125,0.058750,1.026398,4.176484,1.832658,1.782080,0.003480,0.370300,0.013453,0.110440,0.041097,0.957029,0.901163,0.050608,0.047087,0.452569,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
568,kept,62292,1600,934,5,250,312,0.583750,11.399375,187.780000,35.630625,0.029375,0.019375,0.027500,0.015000,0.020625,0.018125,0.989375,0.966875,75.472500,0.058125,0.058750,1.026398,4.176484,1.832658,1.782080,0.003480,0.370300,0.013453,0.110440,0.041097,0.957029,0.901163,0.050608,0.047087,0.452569,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
569,kept,62292,1600,934,5,250,312,0.583750,11.399375,187.780000,35.630625,0.029375,0.019375,0.027500,0.015000,0.020625,0.018125,0.989375,0.966875,75.472500,0.058125,0.058750,1.026398,4.176484,1.832658,1.782080,0.003480,0.370300,0.013453,0.110440,0.041097,0.957029,0.901163,0.050608,0.047087,0.452569,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
570,learned,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
571,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
572,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
573,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
574,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
575,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
576,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
577,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
578,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
579,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
580,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
581,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
582,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
583,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
584,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
585,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
586,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
587,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
588,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
589,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
590,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
591,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
592,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
593,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
594,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
595,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
596,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
597,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
598,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
599,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
600,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
601,kept,68044,1600,944,5,186,295,0.590000,11.483125,209.158750,31.775000,0.050625,0.043125,0.055625,0.030625,0.011250,0.007500,0.977500,0.943750,88.235000,0.031250,0.031875,1.081038,4.408205,1.681909,2.011672,0.002262,0.566197,0.016435,0.278392,0.026713,0.920551,0.935756,0.032895,0.056852,0.450422,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
602,learned,78118,1600,958,2,206,278,0.598750,11.406250,171.010000,30.007500,0.228125,0.188125,0.053750,0.032500,0.008125,0.006875,0.961250,0.931250,68.231250,0.053125,0.053750,0.883579,4.189232,1.582743,2.194798,0.001471,0.534307,0.102920,0.180955,0.017364,0.721607,0.921011,0.025635,0.036954,0.602033,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
603,kept,78118,1600,958,2,206,278,0.598750,11.406250,171.010000,30.007500,0.228125,0.188125,0.053750,0.032500,0.008125,0.006875,0.961250,0.931250,68.231250,0.053125,0.053750,0.883579,4.189232,1.582743,2.194798,0.001471,0.534307,0.102920,0.180955,0.017364,0.721607,0.921011,0.025635,0.036954,0.602033,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
604,kept,78118,1600,958,2,206,278,0.598750,11.406250,171.010000,30.007500,0.228125,0.188125,0.053750,0.032500,0.008125,0.006875,0.961250,0.931250,68.231250,0.053125,0.053750,0.883579,4.189232,1.582743,2.194798,0.001471,0.534307,0.102920,0.180955,0.017364,0.721607,0.921011,0.025635,0.036954,0.602033,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
605,kept,78118,1600,958,2,206,278,0.598750,11.406250,171.010000,30.007500,0.228125,0.188125,0.053750,0.032500,0.008125,0.006875,0.961250,0.931250,68.231250,0.053125,0.053750,0.883579,4.189232,1.582743,2.194798,0.001471,0.534307,0.102920,0.180955,0.017364,0.721607,0.921011,0.025635,0.036954,0.602033,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
606,kept,78118,1600,958,2,206,278,0.598750,11.406250,171.010000,30.007500,0.228125,0.188125,0.053750,0.032500,0.008125,0.006875,0.961250,0.931250,68.231250,0.053125,0.053750,0.883579,4.189232,1.582743,2.194798,0.001471,0.534307,0.102920,0.180955,0.017364,0.721607,0.921011,0.025635,0.036954,0.602033,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
607,kept,78118,1600,958,2,206,278,0.598750,11.406250,171.010000,30.007500,0.228125,0.188125,0.053750,0.032500,0.008125,0.006875,0.961250,0.931250,68.231250,0.053125,0.053750,0.883579,4.189232,1.582743,2.194798,0.001471,0.534307,0.102920,0.180955,0.017364,0.721607,0.921011,0.025635,0.036954,0.602033,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
608,kept,78118,1600,958,2,206,278,0.598750,11.406250,171.010000,30.007500,0.228125,0.188125,0.053750,0.032500,0.008125,0.006875,0.961250,0.931250,68.231250,0.053125,0.053750,0.883579,4.189232,1.582743,2.194798,0.001471,0.534307,0.102920,0.180955,0.017364,0.721607,0.921011,0.025635,0.036954,0.602033,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
609,kept,78118,1600,958,2,206,278,0.598750,11.406250,171.010000,30.007500,0.228125,0.188125,0.053750,0.032500,0.008125,0.006875,0.961250,0.931250,68.231250,0.053125,0.053750,0.883579,4.189232,1.582743,2.194798,0.001471,0.534307,0.102920,0.180955,0.017364,0.721607,0.921011,0.025635,0.036954,0.602033,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
610,kept,78118,1600,958,2,206,278,0.598750,11.406250,171.010000,30.007500,0.228125,0.188125,0.053750,0.032500,0.008125,0.006875,0.961250,0.931250,68.231250,0.053125,0.053750,0.883579,4.189232,1.582743,2.194798,0.001471,0.534307,0.102920,0.180955,0.017364,0.721607,0.921011,0.025635,0.036954,0.602033,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
611,kept,78118,1600,958,2,206,278,0.598750,11.406250,171.010000,30.007500,0.228125,0.188125,0.053750,0.032500,0.008125,0.006875,0.961250,0.931250,68.231250,0.053125,0.053750,0.883579,4.189232,1.582743,2.194798,0.001471,0.534307,0.102920,0.180955,0.017364,0.721607,0.921011,0.025635,0.036954,0.602033,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
612,kept,78118,1600,958,2,206,278,0.598750,11.406250,171.010000,30.007500,0.228125,0.188125,0.053750,0.032500,0.008125,0.006875,0.961250,0.931250,68.231250,0.053125,0.053750,0.883579,4.189232,1.582743,2.194798,0.001471,0.534307,0.102920,0.180955,0.017364,0.721607,0.921011,0.025635,0.036954,0.602033,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
613,kept,78118,1600,958,2,206,278,0.598750,11.406250,171.010000,30.007500,0.228125,0.188125,0.053750,0.032500,0.008125,0.006875,0.961250,0.931250,68.231250,0.053125,0.053750,0.883579,4.189232,1.582743,2.194798,0.001471,0.534307,0.102920,0.180955,0.017364,0.721607,0.921011,0.025635,0.036954,0.602033,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
614,kept,78118,1600,958,2,206,278,0.598750,11.406250,171.010000,30.007500,0.228125,0.188125,0.053750,0.032500,0.008125,0.006875,0.961250,0.931250,68.231250,0.053125,0.053750,0.883579,4.189232,1.582743,2.194798,0.001471,0.534307,0.102920,0.180955,0.017364,0.721607,0.921011,0.025635,0.036954,0.602033,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
615,learned,79208,1600,961,5,215,288,0.600625,11.343750,167.307500,28.888125,0.163125,0.124375,0.028125,0.021875,0.006875,0.005000,0.924375,0.905625,68.662500,0.028750,0.029375,0.728002,4.199855,1.342085,2.129196,0.000956,0.666179,0.066898,0.124607,0.011286,0.560767,0.948657,0.016663,0.024020,0.543539,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
616,kept,79208,1600,961,5,215,288,0.600625,11.343750,167.307500,28.888125,0.163125,0.124375,0.028125,0.021875,0.006875,0.005000,0.924375,0.905625,68.662500,0.028750,0.029375,0.728002,4.199855,1.342085,2.129196,0.000956,0.666179,0.066898,0.124607,0.011286,0.560767,0.948657,0.016663,0.024020,0.543539,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
617,kept,79208,1600,961,5,215,288,0.600625,11.343750,167.307500,28.888125,0.163125,0.124375,0.028125,0.021875,0.006875,0.005000,0.924375,0.905625,68.662500,0.028750,0.029375,0.728002,4.199855,1.342085,2.129196,0.000956,0.666179,0.066898,0.124607,0.011286,0.560767,0.948657,0.016663,0.024020,0.543539,fishing_dock|shipyard|fishing_boat|fire_plans|fort|trade_guild
