generation,status,fitness,games,wins,draws,port_wins,port_losses,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
531,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
532,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
533,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
534,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
535,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
536,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
537,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
538,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
539,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
540,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
541,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
542,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
543,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
544,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
545,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
546,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
547,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
548,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
549,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
550,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
551,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
552,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
553,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
554,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
555,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
556,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
557,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
558,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
559,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
560,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
561,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
562,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
563,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
564,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
565,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
566,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
567,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
568,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
569,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
570,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
571,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
572,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
573,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
574,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
575,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
576,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
577,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
578,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
579,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
580,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
581,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
582,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
583,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
584,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
585,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
586,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
587,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
588,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
589,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
590,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
591,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
592,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
593,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
594,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
595,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
596,kept,147889,1600,1053,5,885,308,0.658125,9.613125,35.802500,23.755625,0.073125,0.068750,0.046875,0.043750,0.001250,0.001250,0.029375,0.028125,0.725625,0.195000,0.216250,1.492163,3.817164,1.409991,1.716991,0.040329,0.756701,0.044148,0.024480,0.000291,0.004949,0.916990,0.043995,0.005548,0.714646,fishing_dock|fishing_boat|trade_guild|guard_captain|fort|shipyard|fire_plans
