generation,status,fitness,games,wins,draws,port_wins,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
533,kept,163265,1300,1243,4,463,0.956154,10.867692,30.281538,4.112308,0.576154,0.503846,0.110769,0.103077,0.058462,0.046923,0.036923,0.038462,0.107047,4.839277,0.003300,1.426389,0.000103,0.876661,0.656007,0.184475,0.040868,0.011879,0.002104,0.824873,shipyard
534,kept,163265,1300,1243,4,463,0.956154,10.867692,30.281538,4.112308,0.576154,0.503846,0.110769,0.103077,0.058462,0.046923,0.036923,0.038462,0.107047,4.839277,0.003300,1.426389,0.000103,0.876661,0.656007,0.184475,0.040868,0.011879,0.002104,0.824873,shipyard
535,kept,163265,1300,1243,4,463,0.956154,10.867692,30.281538,4.112308,0.576154,0.503846,0.110769,0.103077,0.058462,0.046923,0.036923,0.038462,0.107047,4.839277,0.003300,1.426389,0.000103,0.876661,0.656007,0.184475,0.040868,0.011879,0.002104,0.824873,shipyard
536,kept,163265,1300,1243,4,463,0.956154,10.867692,30.281538,4.112308,0.576154,0.503846,0.110769,0.103077,0.058462,0.046923,0.036923,0.038462,0.107047,4.839277,0.003300,1.426389,0.000103,0.876661,0.656007,0.184475,0.040868,0.011879,0.002104,0.824873,shipyard
537,kept,163265,1300,1243,4,463,0.956154,10.867692,30.281538,4.112308,0.576154,0.503846,0.110769,0.103077,0.058462,0.046923,0.036923,0.038462,0.107047,4.839277,0.003300,1.426389,0.000103,0.876661,0.656007,0.184475,0.040868,0.011879,0.002104,0.824873,shipyard
538,kept,163265,1300,1243,4,463,0.956154,10.867692,30.281538,4.112308,0.576154,0.503846,0.110769,0.103077,0.058462,0.046923,0.036923,0.038462,0.107047,4.839277,0.003300,1.426389,0.000103,0.876661,0.656007,0.184475,0.040868,0.011879,0.002104,0.824873,shipyard
539,kept,163265,1300,1243,4,463,0.956154,10.867692,30.281538,4.112308,0.576154,0.503846,0.110769,0.103077,0.058462,0.046923,0.036923,0.038462,0.107047,4.839277,0.003300,1.426389,0.000103,0.876661,0.656007,0.184475,0.040868,0.011879,0.002104,0.824873,shipyard
540,kept,163265,1300,1243,4,463,0.956154,10.867692,30.281538,4.112308,0.576154,0.503846,0.110769,0.103077,0.058462,0.046923,0.036923,0.038462,0.107047,4.839277,0.003300,1.426389,0.000103,0.876661,0.656007,0.184475,0.040868,0.011879,0.002104,0.824873,shipyard
541,kept,163265,1300,1243,4,463,0.956154,10.867692,30.281538,4.112308,0.576154,0.503846,0.110769,0.103077,0.058462,0.046923,0.036923,0.038462,0.107047,4.839277,0.003300,1.426389,0.000103,0.876661,0.656007,0.184475,0.040868,0.011879,0.002104,0.824873,shipyard
542,kept,163265,1300,1243,4,463,0.956154,10.867692,30.281538,4.112308,0.576154,0.503846,0.110769,0.103077,0.058462,0.046923,0.036923,0.038462,0.107047,4.839277,0.003300,1.426389,0.000103,0.876661,0.656007,0.184475,0.040868,0.011879,0.002104,0.824873,shipyard
543,kept,163265,1300,1243,4,463,0.956154,10.867692,30.281538,4.112308,0.576154,0.503846,0.110769,0.103077,0.058462,0.046923,0.036923,0.038462,0.107047,4.839277,0.003300,1.426389,0.000103,0.876661,0.656007,0.184475,0.040868,0.011879,0.002104,0.824873,shipyard
544,kept,163265,1300,1243,4,463,0.956154,10.867692,30.281538,4.112308,0.576154,0.503846,0.110769,0.103077,0.058462,0.046923,0.036923,0.038462,0.107047,4.839277,0.003300,1.426389,0.000103,0.876661,0.656007,0.184475,0.040868,0.011879,0.002104,0.824873,shipyard
545,kept,163265,1300,1243,4,463,0.956154,10.867692,30.281538,4.112308,0.576154,0.503846,0.110769,0.103077,0.058462,0.046923,0.036923,0.038462,0.107047,4.839277,0.003300,1.426389,0.000103,0.876661,0.656007,0.184475,0.040868,0.011879,0.002104,0.824873,shipyard
546,kept,163265,1300,1243,4,463,0.956154,10.867692,30.281538,4.112308,0.576154,0.503846,0.110769,0.103077,0.058462,0.046923,0.036923,0.038462,0.107047,4.839277,0.003300,1.426389,0.000103,0.876661,0.656007,0.184475,0.040868,0.011879,0.002104,0.824873,shipyard
547,kept,163265,1300,1243,4,463,0.956154,10.867692,30.281538,4.112308,0.576154,0.503846,0.110769,0.103077,0.058462,0.046923,0.036923,0.038462,0.107047,4.839277,0.003300,1.426389,0.000103,0.876661,0.656007,0.184475,0.040868,0.011879,0.002104,0.824873,shipyard
548,kept,163265,1300,1243,4,463,0.956154,10.867692,30.281538,4.112308,0.576154,0.503846,0.110769,0.103077,0.058462,0.046923,0.036923,0.038462,0.107047,4.839277,0.003300,1.426389,0.000103,0.876661,0.656007,0.184475,0.040868,0.011879,0.002104,0.824873,shipyard
549,kept,163265,1300,1243,4,463,0.956154,10.867692,30.281538,4.112308,0.576154,0.503846,0.110769,0.103077,0.058462,0.046923,0.036923,0.038462,0.107047,4.839277,0.003300,1.426389,0.000103,0.876661,0.656007,0.184475,0.040868,0.011879,0.002104,0.824873,shipyard
550,kept,163265,1300,1243,4,463,0.956154,10.867692,30.281538,4.112308,0.576154,0.503846,0.110769,0.103077,0.058462,0.046923,0.036923,0.038462,0.107047,4.839277,0.003300,1.426389,0.000103,0.876661,0.656007,0.184475,0.040868,0.011879,0.002104,0.824873,shipyard
551,kept,163265,1300,1243,4,463,0.956154,10.867692,30.281538,4.112308,0.576154,0.503846,0.110769,0.103077,0.058462,0.046923,0.036923,0.038462,0.107047,4.839277,0.003300,1.426389,0.000103,0.876661,0.656007,0.184475,0.040868,0.011879,0.002104,0.824873,shipyard
552,learned,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
553,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
554,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
555,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
556,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
557,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
558,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
559,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
560,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
561,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
562,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
563,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
564,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
565,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
566,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
567,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
568,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
569,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
570,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
571,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
572,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
573,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
574,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
575,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
576,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
577,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
578,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
579,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
580,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
581,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
582,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
583,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
584,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
585,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
586,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
587,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
588,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
589,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
590,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
591,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
592,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
593,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
594,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
595,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
596,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
597,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
598,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
599,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
600,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
601,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
602,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
603,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
604,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
605,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
606,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
607,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
608,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
609,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
610,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
611,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
612,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
613,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
614,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
615,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
616,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
617,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
618,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
619,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
620,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
621,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
622,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
623,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
624,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
625,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
626,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
627,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
628,kept,166767,1300,1240,4,572,0.953846,10.540000,32.571538,4.643077,0.469231,0.415385,0.091538,0.083846,0.043846,0.040000,0.023846,0.023846,0.145472,4.753450,0.002145,1.354921,0.007219,0.919829,0.426405,0.149002,0.026564,0.007722,0.001367,0.886167,shipyard
