generation,status,fitness,games,wins,draws,port_wins,win_rate,avg_turns,avg_assets,avg_opponent_assets,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,build_priority
203,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
204,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
205,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
206,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
207,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
208,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
209,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
210,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
211,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
212,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
213,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
214,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
215,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
216,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
217,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
218,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
219,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
220,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
221,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
222,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
223,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
224,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
225,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
226,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
227,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
228,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
229,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
230,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
231,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
232,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
233,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
234,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
235,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
236,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
237,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
238,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
239,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
240,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
241,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
242,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
243,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
244,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
245,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
246,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
247,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
248,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
249,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
250,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
251,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
252,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
253,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
254,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
255,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
256,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
257,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
258,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
259,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
260,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
261,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
262,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
263,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
264,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
265,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
266,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
267,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
268,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
269,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
270,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
271,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
272,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
273,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
274,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
275,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
276,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
277,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
278,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
279,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
280,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
281,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
282,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
283,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
284,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
285,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
286,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
287,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
288,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
289,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
290,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
291,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
292,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
293,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
294,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
295,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
296,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
297,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
298,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
299,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
300,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
301,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
302,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
303,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
304,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
305,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
306,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
307,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
308,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
309,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
310,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
311,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
312,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
313,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
314,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
315,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
316,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
317,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
318,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
319,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
320,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
321,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
322,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
323,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
324,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
325,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
326,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
327,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
328,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
329,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
330,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
331,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
332,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
333,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
334,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
335,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
336,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
337,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
338,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
339,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
340,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
341,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
342,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
343,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
344,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
345,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
346,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
347,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
348,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
349,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
350,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
351,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
352,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
353,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
354,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
355,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
356,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
357,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
358,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
359,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
360,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
361,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
362,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
363,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
364,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
365,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
366,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
367,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
368,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
369,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
370,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
371,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
372,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
373,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
374,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
375,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
376,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
377,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
378,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
379,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
380,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
381,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
382,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
383,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
384,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
385,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
386,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
387,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
388,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
389,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
390,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
391,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
392,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
393,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
394,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
395,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
396,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
397,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
398,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
399,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
400,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
401,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
402,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
403,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
404,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
405,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
406,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
407,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
408,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
409,kept,80617,700,491,0,392,0.701429,10.131429,66.032857,17.465714,4.743728,0.676522,3.582708,1.999567,0.163501,0.885458,
