generation,status,fitness,games,wins,draws,port_wins,win_rate,avg_turns,avg_assets,avg_opponent_assets,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,build_priority
203,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
204,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
205,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
206,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
207,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
208,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
209,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
210,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
211,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
212,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
213,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
214,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
215,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
216,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
217,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
218,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
219,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
220,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
221,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
222,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
223,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
224,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
225,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
226,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
227,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
228,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
229,kept,124282,1100,856,0,776,0.778182,9.606364,46.452727,12.996364,3.165031,4.383247,2.440943,4.814681,0.022918,0.906703,
230,learned,124779,1100,862,1,784,0.783636,9.628182,46.410000,13.438182,3.280992,4.343823,2.321599,4.786502,0.017189,0.930027,
231,kept,124779,1100,862,1,784,0.783636,9.628182,46.410000,13.438182,3.280992,4.343823,2.321599,4.786502,0.017189,0.930027,
232,kept,124779,1100,862,1,784,0.783636,9.628182,46.410000,13.438182,3.280992,4.343823,2.321599,4.786502,0.017189,0.930027,
233,kept,124779,1100,862,1,784,0.783636,9.628182,46.410000,13.438182,3.280992,4.343823,2.321599,4.786502,0.017189,0.930027,
234,kept,124779,1100,862,1,784,0.783636,9.628182,46.410000,13.438182,3.280992,4.343823,2.321599,4.786502,0.017189,0.930027,
235,kept,124779,1100,862,1,784,0.783636,9.628182,46.410000,13.438182,3.280992,4.343823,2.321599,4.786502,0.017189,0.930027,
236,kept,124779,1100,862,1,784,0.783636,9.628182,46.410000,13.438182,3.280992,4.343823,2.321599,4.786502,0.017189,0.930027,
237,kept,124779,1100,862,1,784,0.783636,9.628182,46.410000,13.438182,3.280992,4.343823,2.321599,4.786502,0.017189,0.930027,
238,kept,124779,1100,862,1,784,0.783636,9.628182,46.410000,13.438182,3.280992,4.343823,2.321599,4.786502,0.017189,0.930027,
239,kept,124779,1100,862,1,784,0.783636,9.628182,46.410000,13.438182,3.280992,4.343823,2.321599,4.786502,0.017189,0.930027,
240,kept,124779,1100,862,1,784,0.783636,9.628182,46.410000,13.438182,3.280992,4.343823,2.321599,4.786502,0.017189,0.930027,
241,kept,124779,1100,862,1,784,0.783636,9.628182,46.410000,13.438182,3.280992,4.343823,2.321599,4.786502,0.017189,0.930027,
242,kept,124779,1100,862,1,784,0.783636,9.628182,46.410000,13.438182,3.280992,4.343823,2.321599,4.786502,0.017189,0.930027,
243,kept,124779,1100,862,1,784,0.783636,9.628182,46.410000,13.438182,3.280992,4.343823,2.321599,4.786502,0.017189,0.930027,
244,kept,124779,1100,862,1,784,0.783636,9.628182,46.410000,13.438182,3.280992,4.343823,2.321599,4.786502,0.017189,0.930027,
245,kept,124779,1100,862,1,784,0.783636,9.628182,46.410000,13.438182,3.280992,4.343823,2.321599,4.786502,0.017189,0.930027,
246,kept,124779,1100,862,1,784,0.783636,9.628182,46.410000,13.438182,3.280992,4.343823,2.321599,4.786502,0.017189,0.930027,
247,kept,124779,1100,862,1,784,0.783636,9.628182,46.410000,13.438182,3.280992,4.343823,2.321599,4.786502,0.017189,0.930027,
248,kept,124779,1100,862,1,784,0.783636,9.628182,46.410000,13.438182,3.280992,4.343823,2.321599,4.786502,0.017189,0.930027,
249,kept,124779,1100,862,1,784,0.783636,9.628182,46.410000,13.438182,3.280992,4.343823,2.321599,4.786502,0.017189,0.930027,
250,kept,124779,1100,862,1,784,0.783636,9.628182,46.410000,13.438182,3.280992,4.343823,2.321599,4.786502,0.017189,0.930027,
