generation,status,fitness,games,wins,draws,port_wins,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
94,kept,71446,1100,673,4,374,0.611818,11.290000,33.847273,19.905455,0.591818,0.491818,0.276364,0.140909,0.178182,0.105455,0.680909,1.207273,1.497525,4.848953,1.626605,1.990975,0.012595,0.810565,0.572262,0.129622,0.065184,0.228470,0.449823,0.600448,fort
95,kept,71446,1100,673,4,374,0.611818,11.290000,33.847273,19.905455,0.591818,0.491818,0.276364,0.140909,0.178182,0.105455,0.680909,1.207273,1.497525,4.848953,1.626605,1.990975,0.012595,0.810565,0.572262,0.129622,0.065184,0.228470,0.449823,0.600448,fort
96,kept,71446,1100,673,4,374,0.611818,11.290000,33.847273,19.905455,0.591818,0.491818,0.276364,0.140909,0.178182,0.105455,0.680909,1.207273,1.497525,4.848953,1.626605,1.990975,0.012595,0.810565,0.572262,0.129622,0.065184,0.228470,0.449823,0.600448,fort
97,learned,75914,1100,692,3,370,0.629091,11.441818,35.439091,19.735455,0.589091,0.465455,0.510909,0.223636,0.140000,0.046364,0.667273,1.109091,1.533079,4.828529,1.683975,2.007138,0.009446,0.854423,0.496644,0.279309,0.048888,0.205755,0.337367,0.461428,fort
98,kept,75914,1100,692,3,370,0.629091,11.441818,35.439091,19.735455,0.589091,0.465455,0.510909,0.223636,0.140000,0.046364,0.667273,1.109091,1.533079,4.828529,1.683975,2.007138,0.009446,0.854423,0.496644,0.279309,0.048888,0.205755,0.337367,0.461428,fort
99,kept,75914,1100,692,3,370,0.629091,11.441818,35.439091,19.735455,0.589091,0.465455,0.510909,0.223636,0.140000,0.046364,0.667273,1.109091,1.533079,4.828529,1.683975,2.007138,0.009446,0.854423,0.496644,0.279309,0.048888,0.205755,0.337367,0.461428,fort
100,kept,75914,1100,692,3,370,0.629091,11.441818,35.439091,19.735455,0.589091,0.465455,0.510909,0.223636,0.140000,0.046364,0.667273,1.109091,1.533079,4.828529,1.683975,2.007138,0.009446,0.854423,0.496644,0.279309,0.048888,0.205755,0.337367,0.461428,fort
101,kept,75914,1100,692,3,370,0.629091,11.441818,35.439091,19.735455,0.589091,0.465455,0.510909,0.223636,0.140000,0.046364,0.667273,1.109091,1.533079,4.828529,1.683975,2.007138,0.009446,0.854423,0.496644,0.279309,0.048888,0.205755,0.337367,0.461428,fort
102,kept,75914,1100,692,3,370,0.629091,11.441818,35.439091,19.735455,0.589091,0.465455,0.510909,0.223636,0.140000,0.046364,0.667273,1.109091,1.533079,4.828529,1.683975,2.007138,0.009446,0.854423,0.496644,0.279309,0.048888,0.205755,0.337367,0.461428,fort
103,learned,85696,1100,737,3,407,0.670000,11.285455,35.892727,17.528182,0.606364,0.508182,0.395455,0.240909,0.096364,0.049091,0.804545,1.731818,1.451977,4.871397,1.568749,2.156791,0.007085,0.890817,0.495997,0.209482,0.036666,0.339090,0.253025,0.596071,fort
104,kept,85696,1100,737,3,407,0.670000,11.285455,35.892727,17.528182,0.606364,0.508182,0.395455,0.240909,0.096364,0.049091,0.804545,1.731818,1.451977,4.871397,1.568749,2.156791,0.007085,0.890817,0.495997,0.209482,0.036666,0.339090,0.253025,0.596071,fort
105,kept,85696,1100,737,3,407,0.670000,11.285455,35.892727,17.528182,0.606364,0.508182,0.395455,0.240909,0.096364,0.049091,0.804545,1.731818,1.451977,4.871397,1.568749,2.156791,0.007085,0.890817,0.495997,0.209482,0.036666,0.339090,0.253025,0.596071,fort
106,kept,85696,1100,737,3,407,0.670000,11.285455,35.892727,17.528182,0.606364,0.508182,0.395455,0.240909,0.096364,0.049091,0.804545,1.731818,1.451977,4.871397,1.568749,2.156791,0.007085,0.890817,0.495997,0.209482,0.036666,0.339090,0.253025,0.596071,fort
107,kept,85696,1100,737,3,407,0.670000,11.285455,35.892727,17.528182,0.606364,0.508182,0.395455,0.240909,0.096364,0.049091,0.804545,1.731818,1.451977,4.871397,1.568749,2.156791,0.007085,0.890817,0.495997,0.209482,0.036666,0.339090,0.253025,0.596071,fort
108,kept,85696,1100,737,3,407,0.670000,11.285455,35.892727,17.528182,0.606364,0.508182,0.395455,0.240909,0.096364,0.049091,0.804545,1.731818,1.451977,4.871397,1.568749,2.156791,0.007085,0.890817,0.495997,0.209482,0.036666,0.339090,0.253025,0.596071,fort
109,kept,85696,1100,737,3,407,0.670000,11.285455,35.892727,17.528182,0.606364,0.508182,0.395455,0.240909,0.096364,0.049091,0.804545,1.731818,1.451977,4.871397,1.568749,2.156791,0.007085,0.890817,0.495997,0.209482,0.036666,0.339090,0.253025,0.596071,fort
110,learned,92385,1100,764,2,443,0.694545,11.128182,36.911818,16.330000,0.599091,0.512727,0.291818,0.167273,0.077273,0.045455,0.758182,1.498182,1.422066,4.903548,1.657714,2.255523,0.005313,0.771839,0.413608,0.157111,0.027500,0.254318,0.322526,0.619581,
111,kept,92385,1100,764,2,443,0.694545,11.128182,36.911818,16.330000,0.599091,0.512727,0.291818,0.167273,0.077273,0.045455,0.758182,1.498182,1.422066,4.903548,1.657714,2.255523,0.005313,0.771839,0.413608,0.157111,0.027500,0.254318,0.322526,0.619581,
112,kept,92385,1100,764,2,443,0.694545,11.128182,36.911818,16.330000,0.599091,0.512727,0.291818,0.167273,0.077273,0.045455,0.758182,1.498182,1.422066,4.903548,1.657714,2.255523,0.005313,0.771839,0.413608,0.157111,0.027500,0.254318,0.322526,0.619581,
113,kept,92385,1100,764,2,443,0.694545,11.128182,36.911818,16.330000,0.599091,0.512727,0.291818,0.167273,0.077273,0.045455,0.758182,1.498182,1.422066,4.903548,1.657714,2.255523,0.005313,0.771839,0.413608,0.157111,0.027500,0.254318,0.322526,0.619581,
114,kept,92385,1100,764,2,443,0.694545,11.128182,36.911818,16.330000,0.599091,0.512727,0.291818,0.167273,0.077273,0.045455,0.758182,1.498182,1.422066,4.903548,1.657714,2.255523,0.005313,0.771839,0.413608,0.157111,0.027500,0.254318,0.322526,0.619581,
115,kept,92385,1100,764,2,443,0.694545,11.128182,36.911818,16.330000,0.599091,0.512727,0.291818,0.167273,0.077273,0.045455,0.758182,1.498182,1.422066,4.903548,1.657714,2.255523,0.005313,0.771839,0.413608,0.157111,0.027500,0.254318,0.322526,0.619581,
116,kept,92385,1100,764,2,443,0.694545,11.128182,36.911818,16.330000,0.599091,0.512727,0.291818,0.167273,0.077273,0.045455,0.758182,1.498182,1.422066,4.903548,1.657714,2.255523,0.005313,0.771839,0.413608,0.157111,0.027500,0.254318,0.322526,0.619581,
117,kept,92385,1100,764,2,443,0.694545,11.128182,36.911818,16.330000,0.599091,0.512727,0.291818,0.167273,0.077273,0.045455,0.758182,1.498182,1.422066,4.903548,1.657714,2.255523,0.005313,0.771839,0.413608,0.157111,0.027500,0.254318,0.322526,0.619581,
118,kept,92385,1100,764,2,443,0.694545,11.128182,36.911818,16.330000,0.599091,0.512727,0.291818,0.167273,0.077273,0.045455,0.758182,1.498182,1.422066,4.903548,1.657714,2.255523,0.005313,0.771839,0.413608,0.157111,0.027500,0.254318,0.322526,0.619581,
119,kept,92385,1100,764,2,443,0.694545,11.128182,36.911818,16.330000,0.599091,0.512727,0.291818,0.167273,0.077273,0.045455,0.758182,1.498182,1.422066,4.903548,1.657714,2.255523,0.005313,0.771839,0.413608,0.157111,0.027500,0.254318,0.322526,0.619581,
120,kept,92385,1100,764,2,443,0.694545,11.128182,36.911818,16.330000,0.599091,0.512727,0.291818,0.167273,0.077273,0.045455,0.758182,1.498182,1.422066,4.903548,1.657714,2.255523,0.005313,0.771839,0.413608,0.157111,0.027500,0.254318,0.322526,0.619581,
121,learned,99833,1100,787,4,512,0.715455,10.914545,38.051818,14.694545,0.602727,0.520000,0.210909,0.120000,0.059091,0.036364,0.652727,1.062727,1.320016,4.927661,1.617190,2.265078,0.003985,0.828879,0.362986,0.117834,0.020625,0.190738,0.241894,0.564063,
122,kept,99833,1100,787,4,512,0.715455,10.914545,38.051818,14.694545,0.602727,0.520000,0.210909,0.120000,0.059091,0.036364,0.652727,1.062727,1.320016,4.927661,1.617190,2.265078,0.003985,0.828879,0.362986,0.117834,0.020625,0.190738,0.241894,0.564063,
123,kept,99833,1100,787,4,512,0.715455,10.914545,38.051818,14.694545,0.602727,0.520000,0.210909,0.120000,0.059091,0.036364,0.652727,1.062727,1.320016,4.927661,1.617190,2.265078,0.003985,0.828879,0.362986,0.117834,0.020625,0.190738,0.241894,0.564063,
124,learned,101213,1100,792,2,522,0.720000,11.003636,38.450000,14.483636,0.649091,0.557273,0.170000,0.106364,0.043636,0.028182,0.561818,0.826364,1.176165,4.945746,1.760808,2.289712,0.002989,0.871659,0.457391,0.088375,0.015469,0.143054,0.282766,0.661953,
125,kept,101213,1100,792,2,522,0.720000,11.003636,38.450000,14.483636,0.649091,0.557273,0.170000,0.106364,0.043636,0.028182,0.561818,0.826364,1.176165,4.945746,1.760808,2.289712,0.002989,0.871659,0.457391,0.088375,0.015469,0.143054,0.282766,0.661953,
126,kept,101213,1100,792,2,522,0.720000,11.003636,38.450000,14.483636,0.649091,0.557273,0.170000,0.106364,0.043636,0.028182,0.561818,0.826364,1.176165,4.945746,1.760808,2.289712,0.002989,0.871659,0.457391,0.088375,0.015469,0.143054,0.282766,0.661953,
127,kept,101213,1100,792,2,522,0.720000,11.003636,38.450000,14.483636,0.649091,0.557273,0.170000,0.106364,0.043636,0.028182,0.561818,0.826364,1.176165,4.945746,1.760808,2.289712,0.002989,0.871659,0.457391,0.088375,0.015469,0.143054,0.282766,0.661953,
128,kept,101213,1100,792,2,522,0.720000,11.003636,38.450000,14.483636,0.649091,0.557273,0.170000,0.106364,0.043636,0.028182,0.561818,0.826364,1.176165,4.945746,1.760808,2.289712,0.002989,0.871659,0.457391,0.088375,0.015469,0.143054,0.282766,0.661953,
129,kept,101213,1100,792,2,522,0.720000,11.003636,38.450000,14.483636,0.649091,0.557273,0.170000,0.106364,0.043636,0.028182,0.561818,0.826364,1.176165,4.945746,1.760808,2.289712,0.002989,0.871659,0.457391,0.088375,0.015469,0.143054,0.282766,0.661953,
130,kept,101213,1100,792,2,522,0.720000,11.003636,38.450000,14.483636,0.649091,0.557273,0.170000,0.106364,0.043636,0.028182,0.561818,0.826364,1.176165,4.945746,1.760808,2.289712,0.002989,0.871659,0.457391,0.088375,0.015469,0.143054,0.282766,0.661953,
131,learned,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
132,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
133,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
134,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
135,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
136,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
137,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
138,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
139,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
140,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
141,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
142,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
143,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
144,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
145,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
146,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
147,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
148,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
149,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
150,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
151,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
152,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
153,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
154,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
155,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
156,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
157,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
158,kept,102899,1100,798,2,491,0.725455,11.134545,39.695455,14.537273,0.681818,0.578182,0.394545,0.245455,0.029091,0.016364,0.445455,0.595455,1.159360,4.959309,1.660026,2.294352,0.002242,0.851629,0.568219,0.220916,0.011601,0.107290,0.212075,0.579908,
159,learned,104916,1100,805,2,520,0.731818,10.857273,40.036364,14.330909,0.631818,0.538182,0.289091,0.170000,0.186364,0.123636,0.348182,0.418182,1.197951,4.969482,1.512464,2.194509,0.001681,0.871483,0.436303,0.165687,0.066574,0.080468,0.159056,0.647618,
160,kept,104916,1100,805,2,520,0.731818,10.857273,40.036364,14.330909,0.631818,0.538182,0.289091,0.170000,0.186364,0.123636,0.348182,0.418182,1.197951,4.969482,1.512464,2.194509,0.001681,0.871483,0.436303,0.165687,0.066574,0.080468,0.159056,0.647618,
161,kept,104916,1100,805,2,520,0.731818,10.857273,40.036364,14.330909,0.631818,0.538182,0.289091,0.170000,0.186364,0.123636,0.348182,0.418182,1.197951,4.969482,1.512464,2.194509,0.001681,0.871483,0.436303,0.165687,0.066574,0.080468,0.159056,0.647618,
162,kept,104916,1100,805,2,520,0.731818,10.857273,40.036364,14.330909,0.631818,0.538182,0.289091,0.170000,0.186364,0.123636,0.348182,0.418182,1.197951,4.969482,1.512464,2.194509,0.001681,0.871483,0.436303,0.165687,0.066574,0.080468,0.159056,0.647618,
163,learned,108060,1100,821,3,559,0.746364,10.860000,39.729091,13.797273,0.698182,0.611818,0.256364,0.160909,0.145455,0.094545,0.295455,0.352727,1.095674,4.977111,1.516574,2.111018,0.001261,0.761040,0.577227,0.151539,0.049931,0.060351,0.119292,0.733759,
164,kept,108060,1100,821,3,559,0.746364,10.860000,39.729091,13.797273,0.698182,0.611818,0.256364,0.160909,0.145455,0.094545,0.295455,0.352727,1.095674,4.977111,1.516574,2.111018,0.001261,0.761040,0.577227,0.151539,0.049931,0.060351,0.119292,0.733759,
165,learned,114856,1100,849,2,570,0.771818,10.673636,41.307273,12.847273,0.686364,0.588182,0.212727,0.136364,0.343636,0.228182,0.200000,0.223636,1.016374,4.982834,1.526531,2.183759,0.000946,0.820780,0.481747,0.113655,0.130282,0.045263,0.091418,0.630056,
166,kept,114856,1100,849,2,570,0.771818,10.673636,41.307273,12.847273,0.686364,0.588182,0.212727,0.136364,0.343636,0.228182,0.200000,0.223636,1.016374,4.982834,1.526531,2.183759,0.000946,0.820780,0.481747,0.113655,0.130282,0.045263,0.091418,0.630056,
167,kept,114856,1100,849,2,570,0.771818,10.673636,41.307273,12.847273,0.686364,0.588182,0.212727,0.136364,0.343636,0.228182,0.200000,0.223636,1.016374,4.982834,1.526531,2.183759,0.000946,0.820780,0.481747,0.113655,0.130282,0.045263,0.091418,0.630056,
168,kept,114856,1100,849,2,570,0.771818,10.673636,41.307273,12.847273,0.686364,0.588182,0.212727,0.136364,0.343636,0.228182,0.200000,0.223636,1.016374,4.982834,1.526531,2.183759,0.000946,0.820780,0.481747,0.113655,0.130282,0.045263,0.091418,0.630056,
169,kept,114856,1100,849,2,570,0.771818,10.673636,41.307273,12.847273,0.686364,0.588182,0.212727,0.136364,0.343636,0.228182,0.200000,0.223636,1.016374,4.982834,1.526531,2.183759,0.000946,0.820780,0.481747,0.113655,0.130282,0.045263,0.091418,0.630056,
170,kept,114856,1100,849,2,570,0.771818,10.673636,41.307273,12.847273,0.686364,0.588182,0.212727,0.136364,0.343636,0.228182,0.200000,0.223636,1.016374,4.982834,1.526531,2.183759,0.000946,0.820780,0.481747,0.113655,0.130282,0.045263,0.091418,0.630056,
171,kept,114856,1100,849,2,570,0.771818,10.673636,41.307273,12.847273,0.686364,0.588182,0.212727,0.136364,0.343636,0.228182,0.200000,0.223636,1.016374,4.982834,1.526531,2.183759,0.000946,0.820780,0.481747,0.113655,0.130282,0.045263,0.091418,0.630056,
172,kept,114856,1100,849,2,570,0.771818,10.673636,41.307273,12.847273,0.686364,0.588182,0.212727,0.136364,0.343636,0.228182,0.200000,0.223636,1.016374,4.982834,1.526531,2.183759,0.000946,0.820780,0.481747,0.113655,0.130282,0.045263,0.091418,0.630056,
173,kept,114856,1100,849,2,570,0.771818,10.673636,41.307273,12.847273,0.686364,0.588182,0.212727,0.136364,0.343636,0.228182,0.200000,0.223636,1.016374,4.982834,1.526531,2.183759,0.000946,0.820780,0.481747,0.113655,0.130282,0.045263,0.091418,0.630056,
174,kept,114856,1100,849,2,570,0.771818,10.673636,41.307273,12.847273,0.686364,0.588182,0.212727,0.136364,0.343636,0.228182,0.200000,0.223636,1.016374,4.982834,1.526531,2.183759,0.000946,0.820780,0.481747,0.113655,0.130282,0.045263,0.091418,0.630056,
175,kept,114856,1100,849,2,570,0.771818,10.673636,41.307273,12.847273,0.686364,0.588182,0.212727,0.136364,0.343636,0.228182,0.200000,0.223636,1.016374,4.982834,1.526531,2.183759,0.000946,0.820780,0.481747,0.113655,0.130282,0.045263,0.091418,0.630056,
176,kept,114856,1100,849,2,570,0.771818,10.673636,41.307273,12.847273,0.686364,0.588182,0.212727,0.136364,0.343636,0.228182,0.200000,0.223636,1.016374,4.982834,1.526531,2.183759,0.000946,0.820780,0.481747,0.113655,0.130282,0.045263,0.091418,0.630056,
177,kept,114856,1100,849,2,570,0.771818,10.673636,41.307273,12.847273,0.686364,0.588182,0.212727,0.136364,0.343636,0.228182,0.200000,0.223636,1.016374,4.982834,1.526531,2.183759,0.000946,0.820780,0.481747,0.113655,0.130282,0.045263,0.091418,0.630056,
178,kept,114856,1100,849,2,570,0.771818,10.673636,41.307273,12.847273,0.686364,0.588182,0.212727,0.136364,0.343636,0.228182,0.200000,0.223636,1.016374,4.982834,1.526531,2.183759,0.000946,0.820780,0.481747,0.113655,0.130282,0.045263,0.091418,0.630056,
179,learned,115777,1100,842,2,622,0.765455,10.664545,42.133636,12.654545,0.683636,0.611818,0.177273,0.120000,0.276364,0.204545,0.168182,0.188182,1.010437,4.987125,1.511579,2.197440,0.000709,0.865585,0.514916,0.085241,0.097712,0.033947,0.068564,0.722542,
180,kept,115777,1100,842,2,622,0.765455,10.664545,42.133636,12.654545,0.683636,0.611818,0.177273,0.120000,0.276364,0.204545,0.168182,0.188182,1.010437,4.987125,1.511579,2.197440,0.000709,0.865585,0.514916,0.085241,0.097712,0.033947,0.068564,0.722542,
181,learned,116035,1100,849,1,643,0.771818,10.376364,40.807273,12.207273,0.630909,0.542727,0.117273,0.082727,0.187273,0.119091,0.551818,0.810000,1.133521,4.895575,1.418694,2.202159,0.000532,0.899189,0.416128,0.063931,0.073284,0.154764,0.051423,0.609485,
182,kept,116035,1100,849,1,643,0.771818,10.376364,40.807273,12.207273,0.630909,0.542727,0.117273,0.082727,0.187273,0.119091,0.551818,0.810000,1.133521,4.895575,1.418694,2.202159,0.000532,0.899189,0.416128,0.063931,0.073284,0.154764,0.051423,0.609485,
183,kept,116035,1100,849,1,643,0.771818,10.376364,40.807273,12.207273,0.630909,0.542727,0.117273,0.082727,0.187273,0.119091,0.551818,0.810000,1.133521,4.895575,1.418694,2.202159,0.000532,0.899189,0.416128,0.063931,0.073284,0.154764,0.051423,0.609485,
184,learned,120177,1100,867,0,655,0.788182,10.478182,41.521818,11.547273,0.574545,0.493636,0.083636,0.057273,0.300909,0.232727,0.457273,0.649091,1.074874,4.812365,1.288145,2.223974,0.000399,0.924392,0.334444,0.047948,0.113295,0.116073,0.067249,0.707114,
185,kept,120177,1100,867,0,655,0.788182,10.478182,41.521818,11.547273,0.574545,0.493636,0.083636,0.057273,0.300909,0.232727,0.457273,0.649091,1.074874,4.812365,1.288145,2.223974,0.000399,0.924392,0.334444,0.047948,0.113295,0.116073,0.067249,0.707114,
186,kept,120177,1100,867,0,655,0.788182,10.478182,41.521818,11.547273,0.574545,0.493636,0.083636,0.057273,0.300909,0.232727,0.457273,0.649091,1.074874,4.812365,1.288145,2.223974,0.000399,0.924392,0.334444,0.047948,0.113295,0.116073,0.067249,0.707114,
187,kept,120177,1100,867,0,655,0.788182,10.478182,41.521818,11.547273,0.574545,0.493636,0.083636,0.057273,0.300909,0.232727,0.457273,0.649091,1.074874,4.812365,1.288145,2.223974,0.000399,0.924392,0.334444,0.047948,0.113295,0.116073,0.067249,0.707114,
188,learned,125395,1100,891,2,653,0.810000,10.488182,41.962727,10.399091,0.687273,0.610909,0.075455,0.051818,0.201818,0.155455,0.543636,0.756364,0.980370,4.859274,1.142251,2.116109,0.000299,0.790099,0.448600,0.035961,0.084971,0.140310,0.102553,0.775347,
189,kept,125395,1100,891,2,653,0.810000,10.488182,41.962727,10.399091,0.687273,0.610909,0.075455,0.051818,0.201818,0.155455,0.543636,0.756364,0.980370,4.859274,1.142251,2.116109,0.000299,0.790099,0.448600,0.035961,0.084971,0.140310,0.102553,0.775347,
190,kept,125395,1100,891,2,653,0.810000,10.488182,41.962727,10.399091,0.687273,0.610909,0.075455,0.051818,0.201818,0.155455,0.543636,0.756364,0.980370,4.859274,1.142251,2.116109,0.000299,0.790099,0.448600,0.035961,0.084971,0.140310,0.102553,0.775347,
191,kept,125395,1100,891,2,653,0.810000,10.488182,41.962727,10.399091,0.687273,0.610909,0.075455,0.051818,0.201818,0.155455,0.543636,0.756364,0.980370,4.859274,1.142251,2.116109,0.000299,0.790099,0.448600,0.035961,0.084971,0.140310,0.102553,0.775347,
192,kept,125395,1100,891,2,653,0.810000,10.488182,41.962727,10.399091,0.687273,0.610909,0.075455,0.051818,0.201818,0.155455,0.543636,0.756364,0.980370,4.859274,1.142251,2.116109,0.000299,0.790099,0.448600,0.035961,0.084971,0.140310,0.102553,0.775347,
