generation,status,fitness,games,wins,draws,port_wins,port_losses,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
537,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
538,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
539,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
540,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
541,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
542,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
543,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
544,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
545,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
546,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
547,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
548,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
549,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
550,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
551,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
552,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
553,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
554,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
555,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
556,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
557,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
558,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
559,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
560,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
561,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
562,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
563,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
564,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
565,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
566,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
567,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
568,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
569,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
570,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
571,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
572,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
573,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
574,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
575,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
576,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
577,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
578,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
579,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
580,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
581,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
582,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
583,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
584,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
585,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
586,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
587,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
588,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
589,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
590,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
591,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
592,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
593,kept,181238,1500,1051,3,752,192,0.700667,10.150000,29.674000,13.814000,0.079333,0.068667,0.133333,0.123333,0.014667,0.013333,0.001333,0.001333,0.000000,0.468667,0.630667,1.529395,4.976914,0.822849,2.623556,0.001107,0.857394,0.049977,0.148272,0.006595,0.000420,0.320449,0.138130,0.056117,0.712672,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
594,learned,183747,1500,1052,3,789,189,0.701333,9.996000,29.564000,13.692667,0.068000,0.060667,0.103333,0.091333,0.009333,0.008000,0.001333,0.001333,0.002000,0.339333,0.423333,1.355235,4.789075,0.847153,2.704350,0.000719,0.638855,0.032485,0.096377,0.004287,0.000273,0.401232,0.089785,0.036476,0.570232,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
595,kept,183747,1500,1052,3,789,189,0.701333,9.996000,29.564000,13.692667,0.068000,0.060667,0.103333,0.091333,0.009333,0.008000,0.001333,0.001333,0.002000,0.339333,0.423333,1.355235,4.789075,0.847153,2.704350,0.000719,0.638855,0.032485,0.096377,0.004287,0.000273,0.401232,0.089785,0.036476,0.570232,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
596,kept,183747,1500,1052,3,789,189,0.701333,9.996000,29.564000,13.692667,0.068000,0.060667,0.103333,0.091333,0.009333,0.008000,0.001333,0.001333,0.002000,0.339333,0.423333,1.355235,4.789075,0.847153,2.704350,0.000719,0.638855,0.032485,0.096377,0.004287,0.000273,0.401232,0.089785,0.036476,0.570232,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
597,kept,183747,1500,1052,3,789,189,0.701333,9.996000,29.564000,13.692667,0.068000,0.060667,0.103333,0.091333,0.009333,0.008000,0.001333,0.001333,0.002000,0.339333,0.423333,1.355235,4.789075,0.847153,2.704350,0.000719,0.638855,0.032485,0.096377,0.004287,0.000273,0.401232,0.089785,0.036476,0.570232,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
598,kept,183747,1500,1052,3,789,189,0.701333,9.996000,29.564000,13.692667,0.068000,0.060667,0.103333,0.091333,0.009333,0.008000,0.001333,0.001333,0.002000,0.339333,0.423333,1.355235,4.789075,0.847153,2.704350,0.000719,0.638855,0.032485,0.096377,0.004287,0.000273,0.401232,0.089785,0.036476,0.570232,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
599,kept,183747,1500,1052,3,789,189,0.701333,9.996000,29.564000,13.692667,0.068000,0.060667,0.103333,0.091333,0.009333,0.008000,0.001333,0.001333,0.002000,0.339333,0.423333,1.355235,4.789075,0.847153,2.704350,0.000719,0.638855,0.032485,0.096377,0.004287,0.000273,0.401232,0.089785,0.036476,0.570232,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
600,kept,183747,1500,1052,3,789,189,0.701333,9.996000,29.564000,13.692667,0.068000,0.060667,0.103333,0.091333,0.009333,0.008000,0.001333,0.001333,0.002000,0.339333,0.423333,1.355235,4.789075,0.847153,2.704350,0.000719,0.638855,0.032485,0.096377,0.004287,0.000273,0.401232,0.089785,0.036476,0.570232,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
601,kept,183747,1500,1052,3,789,189,0.701333,9.996000,29.564000,13.692667,0.068000,0.060667,0.103333,0.091333,0.009333,0.008000,0.001333,0.001333,0.002000,0.339333,0.423333,1.355235,4.789075,0.847153,2.704350,0.000719,0.638855,0.032485,0.096377,0.004287,0.000273,0.401232,0.089785,0.036476,0.570232,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
602,kept,183747,1500,1052,3,789,189,0.701333,9.996000,29.564000,13.692667,0.068000,0.060667,0.103333,0.091333,0.009333,0.008000,0.001333,0.001333,0.002000,0.339333,0.423333,1.355235,4.789075,0.847153,2.704350,0.000719,0.638855,0.032485,0.096377,0.004287,0.000273,0.401232,0.089785,0.036476,0.570232,trade_guild|fishing_dock|fort|guard_captain|shipyard|fire_plans|fishing_boat
