generation,status,fitness,games,wins,draws,port_wins,port_losses,win_rate,avg_turns,avg_assets,avg_opponent_assets,shipyard_started_rate,shipyard_completed_rate,fort_started_rate,fort_completed_rate,trade_guild_started_rate,trade_guild_completed_rate,fishing_dock_built_rate,fishing_dock_active_rate,avg_fishing_boats,guard_captain_rate,avg_guard_captains,trade_weight,raid_weight,guard_weight,fire_weight,convoy_bias,ship_bias,shipyard_bias,fort_bias,trade_guild_bias,fishing_dock_bias,fishing_boat_bias,guard_captain_bias,fire_plans_bias,construction_idle_bias,build_priority
566,kept,82476,1500,928,2,99,301,0.618667,11.505333,227.862667,29.544000,0.074667,0.054000,0.046667,0.034667,0.021333,0.016667,0.975333,0.952667,98.717333,0.055333,0.058000,1.400453,4.260846,1.419989,0.586770,0.002191,0.494006,0.315043,0.274933,0.081327,0.879637,0.962285,0.091403,0.553696,0.730358,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
567,kept,82476,1500,928,2,99,301,0.618667,11.505333,227.862667,29.544000,0.074667,0.054000,0.046667,0.034667,0.021333,0.016667,0.975333,0.952667,98.717333,0.055333,0.058000,1.400453,4.260846,1.419989,0.586770,0.002191,0.494006,0.315043,0.274933,0.081327,0.879637,0.962285,0.091403,0.553696,0.730358,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
568,kept,82476,1500,928,2,99,301,0.618667,11.505333,227.862667,29.544000,0.074667,0.054000,0.046667,0.034667,0.021333,0.016667,0.975333,0.952667,98.717333,0.055333,0.058000,1.400453,4.260846,1.419989,0.586770,0.002191,0.494006,0.315043,0.274933,0.081327,0.879637,0.962285,0.091403,0.553696,0.730358,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
569,kept,82476,1500,928,2,99,301,0.618667,11.505333,227.862667,29.544000,0.074667,0.054000,0.046667,0.034667,0.021333,0.016667,0.975333,0.952667,98.717333,0.055333,0.058000,1.400453,4.260846,1.419989,0.586770,0.002191,0.494006,0.315043,0.274933,0.081327,0.879637,0.962285,0.091403,0.553696,0.730358,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
570,kept,82476,1500,928,2,99,301,0.618667,11.505333,227.862667,29.544000,0.074667,0.054000,0.046667,0.034667,0.021333,0.016667,0.975333,0.952667,98.717333,0.055333,0.058000,1.400453,4.260846,1.419989,0.586770,0.002191,0.494006,0.315043,0.274933,0.081327,0.879637,0.962285,0.091403,0.553696,0.730358,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
571,kept,82476,1500,928,2,99,301,0.618667,11.505333,227.862667,29.544000,0.074667,0.054000,0.046667,0.034667,0.021333,0.016667,0.975333,0.952667,98.717333,0.055333,0.058000,1.400453,4.260846,1.419989,0.586770,0.002191,0.494006,0.315043,0.274933,0.081327,0.879637,0.962285,0.091403,0.553696,0.730358,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
572,kept,82476,1500,928,2,99,301,0.618667,11.505333,227.862667,29.544000,0.074667,0.054000,0.046667,0.034667,0.021333,0.016667,0.975333,0.952667,98.717333,0.055333,0.058000,1.400453,4.260846,1.419989,0.586770,0.002191,0.494006,0.315043,0.274933,0.081327,0.879637,0.962285,0.091403,0.553696,0.730358,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
573,kept,82476,1500,928,2,99,301,0.618667,11.505333,227.862667,29.544000,0.074667,0.054000,0.046667,0.034667,0.021333,0.016667,0.975333,0.952667,98.717333,0.055333,0.058000,1.400453,4.260846,1.419989,0.586770,0.002191,0.494006,0.315043,0.274933,0.081327,0.879637,0.962285,0.091403,0.553696,0.730358,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
574,kept,82476,1500,928,2,99,301,0.618667,11.505333,227.862667,29.544000,0.074667,0.054000,0.046667,0.034667,0.021333,0.016667,0.975333,0.952667,98.717333,0.055333,0.058000,1.400453,4.260846,1.419989,0.586770,0.002191,0.494006,0.315043,0.274933,0.081327,0.879637,0.962285,0.091403,0.553696,0.730358,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
575,kept,82476,1500,928,2,99,301,0.618667,11.505333,227.862667,29.544000,0.074667,0.054000,0.046667,0.034667,0.021333,0.016667,0.975333,0.952667,98.717333,0.055333,0.058000,1.400453,4.260846,1.419989,0.586770,0.002191,0.494006,0.315043,0.274933,0.081327,0.879637,0.962285,0.091403,0.553696,0.730358,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
576,kept,82476,1500,928,2,99,301,0.618667,11.505333,227.862667,29.544000,0.074667,0.054000,0.046667,0.034667,0.021333,0.016667,0.975333,0.952667,98.717333,0.055333,0.058000,1.400453,4.260846,1.419989,0.586770,0.002191,0.494006,0.315043,0.274933,0.081327,0.879637,0.962285,0.091403,0.553696,0.730358,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
577,kept,82476,1500,928,2,99,301,0.618667,11.505333,227.862667,29.544000,0.074667,0.054000,0.046667,0.034667,0.021333,0.016667,0.975333,0.952667,98.717333,0.055333,0.058000,1.400453,4.260846,1.419989,0.586770,0.002191,0.494006,0.315043,0.274933,0.081327,0.879637,0.962285,0.091403,0.553696,0.730358,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
578,kept,82476,1500,928,2,99,301,0.618667,11.505333,227.862667,29.544000,0.074667,0.054000,0.046667,0.034667,0.021333,0.016667,0.975333,0.952667,98.717333,0.055333,0.058000,1.400453,4.260846,1.419989,0.586770,0.002191,0.494006,0.315043,0.274933,0.081327,0.879637,0.962285,0.091403,0.553696,0.730358,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
579,kept,82476,1500,928,2,99,301,0.618667,11.505333,227.862667,29.544000,0.074667,0.054000,0.046667,0.034667,0.021333,0.016667,0.975333,0.952667,98.717333,0.055333,0.058000,1.400453,4.260846,1.419989,0.586770,0.002191,0.494006,0.315043,0.274933,0.081327,0.879637,0.962285,0.091403,0.553696,0.730358,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
580,kept,82476,1500,928,2,99,301,0.618667,11.505333,227.862667,29.544000,0.074667,0.054000,0.046667,0.034667,0.021333,0.016667,0.975333,0.952667,98.717333,0.055333,0.058000,1.400453,4.260846,1.419989,0.586770,0.002191,0.494006,0.315043,0.274933,0.081327,0.879637,0.962285,0.091403,0.553696,0.730358,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
581,kept,82476,1500,928,2,99,301,0.618667,11.505333,227.862667,29.544000,0.074667,0.054000,0.046667,0.034667,0.021333,0.016667,0.975333,0.952667,98.717333,0.055333,0.058000,1.400453,4.260846,1.419989,0.586770,0.002191,0.494006,0.315043,0.274933,0.081327,0.879637,0.962285,0.091403,0.553696,0.730358,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
582,learned,84668,1500,930,2,89,296,0.620000,11.552000,262.612667,27.807333,0.056000,0.032667,0.038667,0.028667,0.016667,0.014000,0.978000,0.958000,116.451333,0.035333,0.036000,1.397518,4.310839,1.229222,0.570313,0.001424,0.531062,0.292105,0.210986,0.052863,0.921764,0.975485,0.059412,0.464106,0.791201,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
583,kept,84668,1500,930,2,89,296,0.620000,11.552000,262.612667,27.807333,0.056000,0.032667,0.038667,0.028667,0.016667,0.014000,0.978000,0.958000,116.451333,0.035333,0.036000,1.397518,4.310839,1.229222,0.570313,0.001424,0.531062,0.292105,0.210986,0.052863,0.921764,0.975485,0.059412,0.464106,0.791201,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
584,kept,84668,1500,930,2,89,296,0.620000,11.552000,262.612667,27.807333,0.056000,0.032667,0.038667,0.028667,0.016667,0.014000,0.978000,0.958000,116.451333,0.035333,0.036000,1.397518,4.310839,1.229222,0.570313,0.001424,0.531062,0.292105,0.210986,0.052863,0.921764,0.975485,0.059412,0.464106,0.791201,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
585,kept,84668,1500,930,2,89,296,0.620000,11.552000,262.612667,27.807333,0.056000,0.032667,0.038667,0.028667,0.016667,0.014000,0.978000,0.958000,116.451333,0.035333,0.036000,1.397518,4.310839,1.229222,0.570313,0.001424,0.531062,0.292105,0.210986,0.052863,0.921764,0.975485,0.059412,0.464106,0.791201,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
586,kept,84668,1500,930,2,89,296,0.620000,11.552000,262.612667,27.807333,0.056000,0.032667,0.038667,0.028667,0.016667,0.014000,0.978000,0.958000,116.451333,0.035333,0.036000,1.397518,4.310839,1.229222,0.570313,0.001424,0.531062,0.292105,0.210986,0.052863,0.921764,0.975485,0.059412,0.464106,0.791201,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
587,kept,84668,1500,930,2,89,296,0.620000,11.552000,262.612667,27.807333,0.056000,0.032667,0.038667,0.028667,0.016667,0.014000,0.978000,0.958000,116.451333,0.035333,0.036000,1.397518,4.310839,1.229222,0.570313,0.001424,0.531062,0.292105,0.210986,0.052863,0.921764,0.975485,0.059412,0.464106,0.791201,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
588,kept,84668,1500,930,2,89,296,0.620000,11.552000,262.612667,27.807333,0.056000,0.032667,0.038667,0.028667,0.016667,0.014000,0.978000,0.958000,116.451333,0.035333,0.036000,1.397518,4.310839,1.229222,0.570313,0.001424,0.531062,0.292105,0.210986,0.052863,0.921764,0.975485,0.059412,0.464106,0.791201,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
589,kept,84668,1500,930,2,89,296,0.620000,11.552000,262.612667,27.807333,0.056000,0.032667,0.038667,0.028667,0.016667,0.014000,0.978000,0.958000,116.451333,0.035333,0.036000,1.397518,4.310839,1.229222,0.570313,0.001424,0.531062,0.292105,0.210986,0.052863,0.921764,0.975485,0.059412,0.464106,0.791201,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
590,kept,84668,1500,930,2,89,296,0.620000,11.552000,262.612667,27.807333,0.056000,0.032667,0.038667,0.028667,0.016667,0.014000,0.978000,0.958000,116.451333,0.035333,0.036000,1.397518,4.310839,1.229222,0.570313,0.001424,0.531062,0.292105,0.210986,0.052863,0.921764,0.975485,0.059412,0.464106,0.791201,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
591,kept,84668,1500,930,2,89,296,0.620000,11.552000,262.612667,27.807333,0.056000,0.032667,0.038667,0.028667,0.016667,0.014000,0.978000,0.958000,116.451333,0.035333,0.036000,1.397518,4.310839,1.229222,0.570313,0.001424,0.531062,0.292105,0.210986,0.052863,0.921764,0.975485,0.059412,0.464106,0.791201,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
592,kept,84668,1500,930,2,89,296,0.620000,11.552000,262.612667,27.807333,0.056000,0.032667,0.038667,0.028667,0.016667,0.014000,0.978000,0.958000,116.451333,0.035333,0.036000,1.397518,4.310839,1.229222,0.570313,0.001424,0.531062,0.292105,0.210986,0.052863,0.921764,0.975485,0.059412,0.464106,0.791201,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
593,kept,84668,1500,930,2,89,296,0.620000,11.552000,262.612667,27.807333,0.056000,0.032667,0.038667,0.028667,0.016667,0.014000,0.978000,0.958000,116.451333,0.035333,0.036000,1.397518,4.310839,1.229222,0.570313,0.001424,0.531062,0.292105,0.210986,0.052863,0.921764,0.975485,0.059412,0.464106,0.791201,fishing_boat|fort|fishing_dock|shipyard|guard_captain|trade_guild
594,learned,85370,1500,938,1,50,307,0.625333,11.604000,244.746667,26.579333,0.080000,0.057333,0.046000,0.034000,0.010000,0.008667,0.980667,0.965333,110.520000,0.040000,0.041333,1.269115,4.527338,1.036614,0.726537,0.000926,0.695191,0.535727,0.364855,0.040404,0.915546,0.984065,0.038618,0.429575,0.864280,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
595,kept,85370,1500,938,1,50,307,0.625333,11.604000,244.746667,26.579333,0.080000,0.057333,0.046000,0.034000,0.010000,0.008667,0.980667,0.965333,110.520000,0.040000,0.041333,1.269115,4.527338,1.036614,0.726537,0.000926,0.695191,0.535727,0.364855,0.040404,0.915546,0.984065,0.038618,0.429575,0.864280,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
596,kept,85370,1500,938,1,50,307,0.625333,11.604000,244.746667,26.579333,0.080000,0.057333,0.046000,0.034000,0.010000,0.008667,0.980667,0.965333,110.520000,0.040000,0.041333,1.269115,4.527338,1.036614,0.726537,0.000926,0.695191,0.535727,0.364855,0.040404,0.915546,0.984065,0.038618,0.429575,0.864280,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
597,learned,138894,1500,1013,3,40,226,0.675333,11.674000,291.895333,27.144667,0.050667,0.035333,0.034000,0.027333,0.002000,0.002000,0.984000,0.962000,132.384667,0.015333,0.015333,1.380926,4.389391,0.828307,0.724602,0.000602,0.578520,0.348222,0.237156,0.026262,0.945105,0.989643,0.025101,0.618572,0.695864,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
598,kept,138894,1500,1013,3,40,226,0.675333,11.674000,291.895333,27.144667,0.050667,0.035333,0.034000,0.027333,0.002000,0.002000,0.984000,0.962000,132.384667,0.015333,0.015333,1.380926,4.389391,0.828307,0.724602,0.000602,0.578520,0.348222,0.237156,0.026262,0.945105,0.989643,0.025101,0.618572,0.695864,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
599,kept,138894,1500,1013,3,40,226,0.675333,11.674000,291.895333,27.144667,0.050667,0.035333,0.034000,0.027333,0.002000,0.002000,0.984000,0.962000,132.384667,0.015333,0.015333,1.380926,4.389391,0.828307,0.724602,0.000602,0.578520,0.348222,0.237156,0.026262,0.945105,0.989643,0.025101,0.618572,0.695864,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
600,kept,138894,1500,1013,3,40,226,0.675333,11.674000,291.895333,27.144667,0.050667,0.035333,0.034000,0.027333,0.002000,0.002000,0.984000,0.962000,132.384667,0.015333,0.015333,1.380926,4.389391,0.828307,0.724602,0.000602,0.578520,0.348222,0.237156,0.026262,0.945105,0.989643,0.025101,0.618572,0.695864,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
601,kept,138894,1500,1013,3,40,226,0.675333,11.674000,291.895333,27.144667,0.050667,0.035333,0.034000,0.027333,0.002000,0.002000,0.984000,0.962000,132.384667,0.015333,0.015333,1.380926,4.389391,0.828307,0.724602,0.000602,0.578520,0.348222,0.237156,0.026262,0.945105,0.989643,0.025101,0.618572,0.695864,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
602,kept,138894,1500,1013,3,40,226,0.675333,11.674000,291.895333,27.144667,0.050667,0.035333,0.034000,0.027333,0.002000,0.002000,0.984000,0.962000,132.384667,0.015333,0.015333,1.380926,4.389391,0.828307,0.724602,0.000602,0.578520,0.348222,0.237156,0.026262,0.945105,0.989643,0.025101,0.618572,0.695864,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
603,kept,138894,1500,1013,3,40,226,0.675333,11.674000,291.895333,27.144667,0.050667,0.035333,0.034000,0.027333,0.002000,0.002000,0.984000,0.962000,132.384667,0.015333,0.015333,1.380926,4.389391,0.828307,0.724602,0.000602,0.578520,0.348222,0.237156,0.026262,0.945105,0.989643,0.025101,0.618572,0.695864,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
604,kept,138894,1500,1013,3,40,226,0.675333,11.674000,291.895333,27.144667,0.050667,0.035333,0.034000,0.027333,0.002000,0.002000,0.984000,0.962000,132.384667,0.015333,0.015333,1.380926,4.389391,0.828307,0.724602,0.000602,0.578520,0.348222,0.237156,0.026262,0.945105,0.989643,0.025101,0.618572,0.695864,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
605,kept,138894,1500,1013,3,40,226,0.675333,11.674000,291.895333,27.144667,0.050667,0.035333,0.034000,0.027333,0.002000,0.002000,0.984000,0.962000,132.384667,0.015333,0.015333,1.380926,4.389391,0.828307,0.724602,0.000602,0.578520,0.348222,0.237156,0.026262,0.945105,0.989643,0.025101,0.618572,0.695864,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
606,kept,138894,1500,1013,3,40,226,0.675333,11.674000,291.895333,27.144667,0.050667,0.035333,0.034000,0.027333,0.002000,0.002000,0.984000,0.962000,132.384667,0.015333,0.015333,1.380926,4.389391,0.828307,0.724602,0.000602,0.578520,0.348222,0.237156,0.026262,0.945105,0.989643,0.025101,0.618572,0.695864,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
607,kept,138894,1500,1013,3,40,226,0.675333,11.674000,291.895333,27.144667,0.050667,0.035333,0.034000,0.027333,0.002000,0.002000,0.984000,0.962000,132.384667,0.015333,0.015333,1.380926,4.389391,0.828307,0.724602,0.000602,0.578520,0.348222,0.237156,0.026262,0.945105,0.989643,0.025101,0.618572,0.695864,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
608,kept,138894,1500,1013,3,40,226,0.675333,11.674000,291.895333,27.144667,0.050667,0.035333,0.034000,0.027333,0.002000,0.002000,0.984000,0.962000,132.384667,0.015333,0.015333,1.380926,4.389391,0.828307,0.724602,0.000602,0.578520,0.348222,0.237156,0.026262,0.945105,0.989643,0.025101,0.618572,0.695864,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
609,kept,138894,1500,1013,3,40,226,0.675333,11.674000,291.895333,27.144667,0.050667,0.035333,0.034000,0.027333,0.002000,0.002000,0.984000,0.962000,132.384667,0.015333,0.015333,1.380926,4.389391,0.828307,0.724602,0.000602,0.578520,0.348222,0.237156,0.026262,0.945105,0.989643,0.025101,0.618572,0.695864,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
610,kept,138894,1500,1013,3,40,226,0.675333,11.674000,291.895333,27.144667,0.050667,0.035333,0.034000,0.027333,0.002000,0.002000,0.984000,0.962000,132.384667,0.015333,0.015333,1.380926,4.389391,0.828307,0.724602,0.000602,0.578520,0.348222,0.237156,0.026262,0.945105,0.989643,0.025101,0.618572,0.695864,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
611,kept,138894,1500,1013,3,40,226,0.675333,11.674000,291.895333,27.144667,0.050667,0.035333,0.034000,0.027333,0.002000,0.002000,0.984000,0.962000,132.384667,0.015333,0.015333,1.380926,4.389391,0.828307,0.724602,0.000602,0.578520,0.348222,0.237156,0.026262,0.945105,0.989643,0.025101,0.618572,0.695864,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
612,kept,138894,1500,1013,3,40,226,0.675333,11.674000,291.895333,27.144667,0.050667,0.035333,0.034000,0.027333,0.002000,0.002000,0.984000,0.962000,132.384667,0.015333,0.015333,1.380926,4.389391,0.828307,0.724602,0.000602,0.578520,0.348222,0.237156,0.026262,0.945105,0.989643,0.025101,0.618572,0.695864,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
613,kept,138894,1500,1013,3,40,226,0.675333,11.674000,291.895333,27.144667,0.050667,0.035333,0.034000,0.027333,0.002000,0.002000,0.984000,0.962000,132.384667,0.015333,0.015333,1.380926,4.389391,0.828307,0.724602,0.000602,0.578520,0.348222,0.237156,0.026262,0.945105,0.989643,0.025101,0.618572,0.695864,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
614,kept,138894,1500,1013,3,40,226,0.675333,11.674000,291.895333,27.144667,0.050667,0.035333,0.034000,0.027333,0.002000,0.002000,0.984000,0.962000,132.384667,0.015333,0.015333,1.380926,4.389391,0.828307,0.724602,0.000602,0.578520,0.348222,0.237156,0.026262,0.945105,0.989643,0.025101,0.618572,0.695864,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
615,kept,138894,1500,1013,3,40,226,0.675333,11.674000,291.895333,27.144667,0.050667,0.035333,0.034000,0.027333,0.002000,0.002000,0.984000,0.962000,132.384667,0.015333,0.015333,1.380926,4.389391,0.828307,0.724602,0.000602,0.578520,0.348222,0.237156,0.026262,0.945105,0.989643,0.025101,0.618572,0.695864,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
616,kept,138894,1500,1013,3,40,226,0.675333,11.674000,291.895333,27.144667,0.050667,0.035333,0.034000,0.027333,0.002000,0.002000,0.984000,0.962000,132.384667,0.015333,0.015333,1.380926,4.389391,0.828307,0.724602,0.000602,0.578520,0.348222,0.237156,0.026262,0.945105,0.989643,0.025101,0.618572,0.695864,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
617,kept,138894,1500,1013,3,40,226,0.675333,11.674000,291.895333,27.144667,0.050667,0.035333,0.034000,0.027333,0.002000,0.002000,0.984000,0.962000,132.384667,0.015333,0.015333,1.380926,4.389391,0.828307,0.724602,0.000602,0.578520,0.348222,0.237156,0.026262,0.945105,0.989643,0.025101,0.618572,0.695864,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
618,kept,138894,1500,1013,3,40,226,0.675333,11.674000,291.895333,27.144667,0.050667,0.035333,0.034000,0.027333,0.002000,0.002000,0.984000,0.962000,132.384667,0.015333,0.015333,1.380926,4.389391,0.828307,0.724602,0.000602,0.578520,0.348222,0.237156,0.026262,0.945105,0.989643,0.025101,0.618572,0.695864,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
619,kept,138894,1500,1013,3,40,226,0.675333,11.674000,291.895333,27.144667,0.050667,0.035333,0.034000,0.027333,0.002000,0.002000,0.984000,0.962000,132.384667,0.015333,0.015333,1.380926,4.389391,0.828307,0.724602,0.000602,0.578520,0.348222,0.237156,0.026262,0.945105,0.989643,0.025101,0.618572,0.695864,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
620,kept,138894,1500,1013,3,40,226,0.675333,11.674000,291.895333,27.144667,0.050667,0.035333,0.034000,0.027333,0.002000,0.002000,0.984000,0.962000,132.384667,0.015333,0.015333,1.380926,4.389391,0.828307,0.724602,0.000602,0.578520,0.348222,0.237156,0.026262,0.945105,0.989643,0.025101,0.618572,0.695864,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
621,learned,161521,1500,1027,2,380,215,0.684667,11.472000,162.834000,24.567333,0.154000,0.106000,0.182000,0.120667,0.015333,0.009333,0.986000,0.967333,58.514000,0.199333,0.216000,1.186974,4.576641,0.618692,0.775208,0.000391,0.726038,0.226344,0.321983,0.017070,0.964318,0.819083,0.136785,0.697515,0.623860,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
622,kept,161521,1500,1027,2,380,215,0.684667,11.472000,162.834000,24.567333,0.154000,0.106000,0.182000,0.120667,0.015333,0.009333,0.986000,0.967333,58.514000,0.199333,0.216000,1.186974,4.576641,0.618692,0.775208,0.000391,0.726038,0.226344,0.321983,0.017070,0.964318,0.819083,0.136785,0.697515,0.623860,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
623,kept,161521,1500,1027,2,380,215,0.684667,11.472000,162.834000,24.567333,0.154000,0.106000,0.182000,0.120667,0.015333,0.009333,0.986000,0.967333,58.514000,0.199333,0.216000,1.186974,4.576641,0.618692,0.775208,0.000391,0.726038,0.226344,0.321983,0.017070,0.964318,0.819083,0.136785,0.697515,0.623860,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
624,kept,161521,1500,1027,2,380,215,0.684667,11.472000,162.834000,24.567333,0.154000,0.106000,0.182000,0.120667,0.015333,0.009333,0.986000,0.967333,58.514000,0.199333,0.216000,1.186974,4.576641,0.618692,0.775208,0.000391,0.726038,0.226344,0.321983,0.017070,0.964318,0.819083,0.136785,0.697515,0.623860,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
625,kept,161521,1500,1027,2,380,215,0.684667,11.472000,162.834000,24.567333,0.154000,0.106000,0.182000,0.120667,0.015333,0.009333,0.986000,0.967333,58.514000,0.199333,0.216000,1.186974,4.576641,0.618692,0.775208,0.000391,0.726038,0.226344,0.321983,0.017070,0.964318,0.819083,0.136785,0.697515,0.623860,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
626,kept,161521,1500,1027,2,380,215,0.684667,11.472000,162.834000,24.567333,0.154000,0.106000,0.182000,0.120667,0.015333,0.009333,0.986000,0.967333,58.514000,0.199333,0.216000,1.186974,4.576641,0.618692,0.775208,0.000391,0.726038,0.226344,0.321983,0.017070,0.964318,0.819083,0.136785,0.697515,0.623860,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
627,kept,161521,1500,1027,2,380,215,0.684667,11.472000,162.834000,24.567333,0.154000,0.106000,0.182000,0.120667,0.015333,0.009333,0.986000,0.967333,58.514000,0.199333,0.216000,1.186974,4.576641,0.618692,0.775208,0.000391,0.726038,0.226344,0.321983,0.017070,0.964318,0.819083,0.136785,0.697515,0.623860,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
628,kept,161521,1500,1027,2,380,215,0.684667,11.472000,162.834000,24.567333,0.154000,0.106000,0.182000,0.120667,0.015333,0.009333,0.986000,0.967333,58.514000,0.199333,0.216000,1.186974,4.576641,0.618692,0.775208,0.000391,0.726038,0.226344,0.321983,0.017070,0.964318,0.819083,0.136785,0.697515,0.623860,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
629,kept,161521,1500,1027,2,380,215,0.684667,11.472000,162.834000,24.567333,0.154000,0.106000,0.182000,0.120667,0.015333,0.009333,0.986000,0.967333,58.514000,0.199333,0.216000,1.186974,4.576641,0.618692,0.775208,0.000391,0.726038,0.226344,0.321983,0.017070,0.964318,0.819083,0.136785,0.697515,0.623860,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
630,kept,161521,1500,1027,2,380,215,0.684667,11.472000,162.834000,24.567333,0.154000,0.106000,0.182000,0.120667,0.015333,0.009333,0.986000,0.967333,58.514000,0.199333,0.216000,1.186974,4.576641,0.618692,0.775208,0.000391,0.726038,0.226344,0.321983,0.017070,0.964318,0.819083,0.136785,0.697515,0.623860,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
631,kept,161521,1500,1027,2,380,215,0.684667,11.472000,162.834000,24.567333,0.154000,0.106000,0.182000,0.120667,0.015333,0.009333,0.986000,0.967333,58.514000,0.199333,0.216000,1.186974,4.576641,0.618692,0.775208,0.000391,0.726038,0.226344,0.321983,0.017070,0.964318,0.819083,0.136785,0.697515,0.623860,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
632,kept,161521,1500,1027,2,380,215,0.684667,11.472000,162.834000,24.567333,0.154000,0.106000,0.182000,0.120667,0.015333,0.009333,0.986000,0.967333,58.514000,0.199333,0.216000,1.186974,4.576641,0.618692,0.775208,0.000391,0.726038,0.226344,0.321983,0.017070,0.964318,0.819083,0.136785,0.697515,0.623860,fishing_boat|fort|fishing_dock|shipyard|guard_captain|fire_plans|trade_guild
